id_pedido,origen,destino,fecha,hora,cantidad,id_cliente,sla_horas,tiene_ruta,num_vuelos,ruta,cumple_sla,tiempo_total_horas,etiqueta
000001048,UBBB,OMDB,20260216,13:32,1,0030807,24,true,1,"UBBB->OMDB",true,7.08,GA_full
000001057,UMMS,LATI,20260216,14:32,1,0008055,24,true,1,"UMMS->LATI",true,1.80,GA_full
000001017,VIDP,EHAM,20260216,16:32,1,0032273,48,true,3,"VIDP->LBSF | LBSF->EBCI | EBCI->EHAM",true,8.43,GA_full
000001079,LKPR,LDZA,20260216,13:33,1,0014865,24,true,2,"LKPR->LOWW | LOWW->LDZA",true,4.32,GA_full
000001072,LBSF,OJAI,20260216,14:34,1,0005877,48,true,2,"LBSF->OSDI | OSDI->OJAI",true,6.32,GA_full
000001092,SBBR,SEQM,20260216,08:35,1,0013970,24,true,1,"SBBR->SEQM",true,3.57,GA_full
000000998,OSDI,LATI,20260216,14:36,1,0000715,48,true,1,"OSDI->LATI",true,3.55,GA_full
000001088,EKCH,SVMI,20260216,13:39,1,0025449,48,true,2,"EKCH->EDDI | EDDI->SVMI",true,7.10,GA_full
000000893,SVMI,LKPR,20260216,07:39,2,0004241,48,true,2,"SVMI->OAKB | OAKB->LKPR",true,6.82,GA_full
000001098,OJAI,EDDI,20260216,14:40,2,0005821,48,true,2,"OJAI->LDZA | LDZA->EDDI",true,4.82,GA_full
000001017,OMDB,LKPR,20260216,15:40,1,0016547,48,true,1,"OMDB->LKPR",true,6.12,GA_full
000001026,SUAA,LKPR,20260216,08:40,1,0019788,48,true,3,"SUAA->OOMS | OOMS->OMDB | OMDB->LKPR",true,9.50,GA_full
000001005,SCEL,OPKC,20260216,08:48,4,0022809,48,true,1,"SCEL->OPKC",true,7.97,GA_full
000001091,EHAM,SVMI,20260216,13:49,2,0030604,48,true,2,"EHAM->SKBO | SKBO->SVMI",true,10.03,GA_full
000001012,SABE,VIDP,20260216,08:50,1,0030092,48,true,2,"SABE->SBBR | SBBR->VIDP",true,6.47,GA_full
000001093,SBBR,SCEL,20260216,08:50,1,0030130,24,true,2,"SBBR->SGAS | SGAS->SCEL",true,8.60,GA_full
000001068,OERK,SCEL,20260216,14:51,1,0005879,48,true,2,"OERK->SUAA | SUAA->SCEL",true,13.87,GA_full
000001028,SEQM,EKCH,20260216,06:51,3,0025977,48,true,3,"SEQM->OYSN | OYSN->LOWW | LOWW->EKCH",true,8.17,GA_full
000000953,OYSN,EDDI,20260216,14:52,1,0005279,48,true,2,"OYSN->LOWW | LOWW->EDDI",true,7.77,GA_full
000001029,EBCI,SBBR,20260216,13:54,1,0000525,48,true,1,"EBCI->SBBR",true,7.78,GA_full
000000973,LATI,SABE,20260216,13:57,1,0005847,48,true,2,"LATI->LKPR | LKPR->SABE",true,14.90,GA_full
000001091,OAKB,SBBR,20260216,15:57,1,0014765,48,true,2,"OAKB->OSDI | OSDI->SBBR",true,11.47,GA_full
000000999,OSDI,SABE,20260216,14:58,1,0020057,48,true,2,"OSDI->SBBR | SBBR->SABE",true,13.20,GA_full
000001049,UBBB,SPIM,20260216,13:58,1,0010535,48,true,2,"UBBB->LKPR | LKPR->SPIM",true,12.30,GA_full
000001058,UMMS,EBCI,20260216,14:59,1,0001386,24,true,1,"UMMS->EBCI",true,2.47,GA_full
000001091,EKCH,OJAI,20260216,14:00,1,0024637,48,true,3,"EKCH->LOWW | LOWW->LDZA | LDZA->OJAI",true,8.13,GA_full
000001082,LKPR,OERK,20260216,14:00,1,0019578,48,true,2,"LKPR->SKBO | SKBO->OERK",true,8.95,GA_full
000001020,OMDB,SPIM,20260216,16:01,1,0002036,48,true,2,"OMDB->LBSF | LBSF->SPIM",true,12.28,GA_full
000001080,LKPR,OSDI,20260216,14:02,1,0018991,48,true,2,"LKPR->EKCH | EKCH->OSDI",true,8.13,GA_full
000001029,SUAA,SLLP,20260216,09:03,1,0004387,24,true,2,"SUAA->SPIM | SPIM->SLLP",true,6.60,GA_full
000001028,SGAS,SPIM,20260216,08:04,3,0011989,24,true,3,"SGAS->SABE | SABE->SUAA | SUAA->SPIM",true,10.82,GA_full
000001018,VIDP,SUAA,20260216,17:04,1,0013923,48,true,2,"VIDP->OOMS | OOMS->SUAA",true,12.70,GA_full
000001018,OMDB,SKBO,20260216,16:05,1,0014441,48,true,1,"OMDB->SKBO",true,10.17,GA_full
000001096,SBBR,OYSN,20260216,09:05,1,0017076,48,true,2,"SBBR->SPIM | SPIM->OYSN",true,8.88,GA_full
000001097,OOMS,SKBO,20260216,16:06,1,0029172,48,true,1,"OOMS->SKBO",true,8.97,GA_full
000000990,LDZA,SVMI,20260216,14:09,1,0025487,48,true,2,"LDZA->SKBO | SKBO->SVMI",true,9.70,GA_full
000001027,SUAA,LOWW,20260216,09:09,1,0011821,48,true,2,"SUAA->OOMS | OOMS->LOWW",true,6.48,GA_full
000000956,EDDI,EBCI,20260216,14:12,3,0007173,24,true,2,"EDDI->LBSF | LBSF->EBCI",true,6.13,GA_full
000001013,SABE,OOMS,20260216,09:17,1,0032018,48,true,1,"SABE->OOMS",true,4.42,GA_full
000000894,SVMI,LKPR,20260216,08:18,2,0006837,48,true,2,"SVMI->OPKC | OPKC->LKPR",true,9.03,GA_full
000001073,LBSF,OERK,20260216,15:19,1,0024524,48,true,3,"LBSF->OSDI | OSDI->OJAI | OJAI->OERK",true,7.85,GA_full
000001032,SKBO,EKCH,20260216,07:19,4,0025197,48,true,2,"SKBO->OMDB | OMDB->EKCH",true,7.33,GA_full
000001099,OJAI,UBBB,20260216,15:20,2,0020199,24,true,2,"OJAI->LBSF | LBSF->UBBB",true,5.12,GA_full
000001094,SBBR,OSDI,20260216,09:21,1,0013876,48,true,2,"SBBR->SPIM | SPIM->OSDI",true,5.30,GA_full
000001030,EBCI,SABE,20260216,14:22,1,0004485,48,true,2,"EBCI->SBBR | SBBR->SABE",true,12.80,GA_full
000001050,UBBB,SGAS,20260216,14:22,1,0025387,48,true,2,"UBBB->UMMS | UMMS->SGAS",true,13.20,GA_full
000000974,LATI,OMDB,20260216,14:23,1,0025882,48,true,2,"LATI->UBBB | UBBB->OMDB",true,11.20,GA_full
000000954,OYSN,SVMI,20260216,15:23,1,0002412,48,true,2,"OYSN->LOWW | LOWW->SVMI",true,11.88,GA_full
000001069,OERK,LOWW,20260216,15:25,1,0006400,48,true,2,"OERK->EHAM | EHAM->LOWW",true,7.62,GA_full
000001000,OSDI,LOWW,20260216,15:26,1,0018874,48,true,1,"OSDI->LOWW",true,4.85,GA_full
000001059,UMMS,OMDB,20260216,15:26,1,0020393,48,true,2,"UMMS->OSDI | OSDI->OMDB",true,11.10,GA_full
000001042,SPIM,EDDI,20260216,07:27,3,0014527,48,true,2,"SPIM->OYSN | OYSN->EDDI",true,8.88,GA_full
000001019,OMDB,SBBR,20260216,16:29,1,0023736,48,true,2,"OMDB->OJAI | OJAI->SBBR",true,10.72,GA_full
000001090,EKCH,OYSN,20260216,14:31,1,0018132,48,true,3,"EKCH->LOWW | LOWW->LDZA | LDZA->OYSN",true,10.00,GA_full
000001081,LKPR,SABE,20260216,14:31,1,0007852,48,true,2,"LKPR->LOWW | LOWW->SABE",true,13.75,GA_full
000001092,OAKB,OPKC,20260216,16:34,1,0026324,24,true,2,"OAKB->VIDP | VIDP->OPKC",true,6.02,GA_full
000001092,EHAM,SUAA,20260216,14:35,2,0010323,48,true,1,"EHAM->SUAA",true,12.60,GA_full
000001019,VIDP,OMDB,20260216,17:36,1,0026878,24,true,2,"VIDP->UBBB | UBBB->OMDB",true,6.02,GA_full
000001028,SUAA,OOMS,20260216,09:38,1,0016234,48,true,1,"SUAA->OOMS",true,1.47,GA_full
000001014,SABE,EKCH,20260216,09:39,1,0021103,48,true,3,"SABE->OMDB | OMDB->OJAI | OJAI->EKCH",true,10.80,GA_full
000001095,SBBR,OYSN,20260216,09:39,1,0014100,48,true,2,"SBBR->SPIM | SPIM->OYSN",true,8.32,GA_full
000001098,OOMS,EHAM,20260216,16:41,1,0032225,48,true,2,"OOMS->LOWW | LOWW->EHAM",true,8.40,GA_full
000000975,LATI,LBSF,20260216,14:44,1,0001819,24,true,1,"LATI->LBSF",true,4.33,GA_full
000001029,SEQM,SCEL,20260216,07:48,3,0018472,24,true,1,"SEQM->SCEL",true,7.97,GA_full
000001029,SGAS,OERK,20260216,08:48,3,0031595,48,true,2,"SGAS->OMDB | OMDB->OERK",true,4.12,GA_full
000000991,LDZA,UMMS,20260216,14:49,1,0015416,24,true,2,"LDZA->EKCH | EKCH->UMMS",true,5.57,GA_full
000001070,OERK,SBBR,20260216,15:49,1,0012578,48,true,2,"OERK->OJAI | OJAI->SBBR",true,10.38,GA_full
000001006,SCEL,SUAA,20260216,09:49,4,0028586,24,true,2,"SCEL->SABE | SABE->SUAA",true,5.33,GA_full
000001031,EBCI,SVMI,20260216,14:51,1,0018073,48,true,1,"EBCI->SVMI",true,6.37,GA_full
000001074,LBSF,LDZA,20260216,15:52,1,0032746,24,true,2,"LBSF->LKPR | LKPR->LDZA",true,4.07,GA_full
000001051,UBBB,SEQM,20260216,14:53,1,0018289,48,true,2,"UBBB->UMMS | UMMS->SEQM",true,10.72,GA_full
000001060,UMMS,OERK,20260216,15:54,1,0000331,48,true,2,"UMMS->UBBB | UBBB->OERK",true,6.32,GA_full
000001001,OSDI,EDDI,20260216,15:55,1,0018107,48,true,1,"OSDI->EDDI",true,6.35,GA_full
000000895,SVMI,LATI,20260216,08:55,2,0008155,48,true,3,"SVMI->SKBO | SKBO->OERK | OERK->LATI",true,6.22,GA_full
000000955,OYSN,SABE,20260216,15:59,1,0018654,48,true,2,"OYSN->SBBR | SBBR->SABE",true,12.18,GA_full
000001015,SABE,EBCI,20260216,10:01,1,0026185,48,true,2,"SABE->OOMS | OOMS->EBCI",true,10.15,GA_full
000001100,OJAI,LATI,20260216,16:04,1,0004410,48,true,1,"OJAI->LATI",true,4.73,GA_full
000000957,EDDI,EKCH,20260216,15:05,1,0013748,24,true,1,"EDDI->EKCH",true,4.68,GA_full
000001093,OAKB,LBSF,20260216,17:06,1,0009785,48,true,2,"OAKB->UBBB | UBBB->LBSF",true,5.07,GA_full
000001023,SLLP,EBCI,20260216,09:11,5,0027410,48,true,3,"SLLP->OMDB | OMDB->OJAI | OJAI->EBCI",true,10.22,GA_full
000001052,UBBB,LKPR,20260216,15:11,1,0020356,48,true,3,"UBBB->LOWW | LOWW->EDDI | EDDI->LKPR",true,10.03,GA_full
000001032,EBCI,OSDI,20260216,15:12,1,0011709,48,true,1,"EBCI->OSDI",true,8.00,GA_full
000001099,OOMS,EKCH,20260216,17:12,1,0012118,48,true,2,"OOMS->OMDB | OMDB->EKCH",true,6.45,GA_full
000001061,UMMS,SCEL,20260216,16:14,1,0000097,48,true,1,"UMMS->SCEL",true,14.23,GA_full
000001071,OERK,LATI,20260216,16:15,1,0007181,48,true,2,"OERK->OJAI | OJAI->LATI",true,4.55,GA_full
000001043,SPIM,UMMS,20260216,08:16,3,0008058,48,true,2,"SPIM->UBBB | UBBB->UMMS",true,9.08,GA_full
000000976,LATI,OERK,20260216,15:17,1,0003113,48,true,1,"LATI->OERK",true,6.93,GA_full
000001020,VIDP,SBBR,20260216,18:17,1,0014469,48,true,2,"VIDP->UMMS | UMMS->SBBR",true,12.90,GA_full
000001021,OMDB,EDDI,20260216,17:20,1,0027649,48,true,2,"OMDB->UBBB | UBBB->EDDI",true,5.35,GA_full
000001093,EHAM,UBBB,20260216,15:22,2,0024102,48,true,2,"EHAM->LBSF | LBSF->UBBB",true,9.63,GA_full
000001092,EKCH,SBBR,20260216,15:22,1,0011240,48,true,1,"EKCH->SBBR",true,7.63,GA_full
000001002,OSDI,SKBO,20260216,16:22,1,0004378,48,true,1,"OSDI->SKBO",true,7.78,GA_full
000001083,LKPR,SKBO,20260216,15:24,1,0003535,48,true,1,"LKPR->SKBO",true,6.17,GA_full
000001097,SBBR,SUAA,20260216,10:24,1,0021937,24,true,2,"SBBR->SGAS | SGAS->SUAA",true,7.55,GA_full
000001033,SKBO,SGAS,20260216,08:24,4,0017411,24,true,1,"SKBO->SGAS",true,10.07,GA_full
000000992,LDZA,LKPR,20260216,15:25,1,0026672,24,true,1,"LDZA->LKPR",true,1.42,GA_full
000001030,SUAA,OMDB,20260216,10:26,1,0028892,48,true,2,"SUAA->OOMS | OOMS->OMDB",true,1.47,GA_full
000001016,SABE,LDZA,20260216,10:28,1,0005553,48,true,3,"SABE->OMDB | OMDB->OERK | OERK->LDZA",true,7.83,GA_full
000001030,SEQM,EBCI,20260216,08:32,3,0017693,48,true,2,"SEQM->OERK | OERK->EBCI",true,6.87,GA_full
000000896,SVMI,OOMS,20260216,09:33,2,0015137,48,true,1,"SVMI->OOMS",true,2.82,GA_full
000000956,OYSN,SVMI,20260216,16:35,1,0020691,48,true,1,"OYSN->SVMI",true,11.72,GA_full
000001075,LBSF,SBBR,20260216,16:36,1,0016454,48,true,3,"LBSF->LKPR | LKPR->EHAM | EHAM->SBBR",true,9.58,GA_full
000001100,OOMS,EHAM,20260216,17:36,1,0026808,48,true,2,"OOMS->LOWW | LOWW->EHAM",true,7.48,GA_full
000000977,LATI,SABE,20260216,15:37,1,0030323,48,true,2,"LATI->EDDI | EDDI->SABE",true,13.50,GA_full
000001094,OAKB,SABE,20260216,17:38,1,0010685,48,true,2,"OAKB->OOMS | OOMS->SABE",true,14.10,GA_full
000001033,EBCI,SUAA,20260216,15:39,1,0001938,48,true,2,"EBCI->EHAM | EHAM->SUAA",true,11.53,GA_full
000001030,SGAS,SEQM,20260216,09:40,2,0031950,24,true,1,"SGAS->SEQM",true,7.37,GA_full
000001062,UMMS,LKPR,20260216,16:40,1,0032717,24,true,2,"UMMS->LOWW | LOWW->LKPR",true,4.42,GA_full
000001053,UBBB,SCEL,20260216,15:41,1,0010400,48,true,2,"UBBB->SABE | SABE->SCEL",true,16.77,GA_full
000001072,OERK,OSDI,20260216,16:42,1,0018006,24,true,4,"OERK->OOMS | OOMS->OMDB | OMDB->OERK | OERK->OSDI",true,8.93,GA_full
000001101,OJAI,SPIM,20260216,16:42,1,0013291,48,true,1,"OJAI->SPIM",true,8.40,GA_full
000001093,EKCH,LOWW,20260216,15:46,1,0019508,24,true,2,"EKCH->LDZA | LDZA->LOWW",true,5.30,GA_full
000001022,OMDB,EDDI,20260216,17:46,1,0031034,48,true,2,"OMDB->UBBB | UBBB->EDDI",true,4.92,GA_full
000001003,OSDI,LDZA,20260216,16:52,1,0015758,48,true,1,"OSDI->LDZA",true,2.87,GA_full
000001098,SBBR,OMDB,20260216,10:52,1,0013339,48,true,2,"SBBR->SGAS | SGAS->OMDB",true,3.82,GA_full
000001084,LKPR,SVMI,20260216,15:55,1,0017833,48,true,2,"LKPR->EHAM | EHAM->SVMI",true,8.20,GA_full
000001031,SUAA,OPKC,20260216,10:55,1,0026299,48,true,3,"SUAA->SGAS | SGAS->OMDB | OMDB->OPKC",true,7.13,GA_full
000001007,SCEL,OSDI,20260216,10:57,4,0019252,48,true,3,"SCEL->OMDB | OMDB->OERK | OERK->OSDI",true,8.68,GA_full
000001017,SABE,LDZA,20260216,10:58,1,0003843,48,true,3,"SABE->OMDB | OMDB->OERK | OERK->LDZA",true,7.33,GA_full
000001036,EBCI,LOWW,20260216,16:03,1,0012336,24,true,2,"EBCI->EHAM | EHAM->LOWW",true,3.15,GA_full
000001008,SCEL,OOMS,20260216,11:04,4,0002176,48,true,3,"SCEL->SABE | SABE->SUAA | SUAA->OOMS",true,4.83,GA_full
000000993,LDZA,SPIM,20260216,16:05,1,0027844,48,true,1,"LDZA->SPIM",true,7.40,GA_full
000001094,EHAM,UBBB,20260216,16:06,1,0026191,48,true,2,"EHAM->LBSF | LBSF->UBBB",true,8.90,GA_full
000001034,EBCI,SLLP,20260216,16:07,1,0003769,48,true,2,"EBCI->SKBO | SKBO->SLLP",true,11.52,GA_full
000001063,UMMS,LBSF,20260216,17:07,1,0006013,24,true,2,"UMMS->LOWW | LOWW->LBSF",true,5.40,GA_full
000000978,LATI,OYSN,20260216,16:08,1,0018062,48,true,3,"LATI->SVMI | SVMI->SKBO | SKBO->OYSN",true,8.70,GA_full
000000957,OYSN,LOWW,20260216,17:08,1,0028413,48,true,3,"OYSN->OOMS | OOMS->OMDB | OMDB->LOWW",true,8.97,GA_full
000001073,OERK,UBBB,20260216,17:10,1,0020538,24,true,1,"OERK->UBBB",true,6.85,GA_full
000001076,LBSF,LDZA,20260216,17:11,1,0029486,24,true,2,"LBSF->EKCH | EKCH->LDZA",true,6.00,GA_full
000001095,OAKB,OSDI,20260216,18:11,1,0007365,24,true,2,"OAKB->OMDB | OMDB->OSDI",true,5.58,GA_full
000001101,OOMS,EHAM,20260216,18:11,1,0025489,48,true,2,"OOMS->LOWW | LOWW->EHAM",true,6.90,GA_full
000001054,UBBB,EKCH,20260216,16:11,1,0010379,48,true,2,"UBBB->LOWW | LOWW->EKCH",true,5.83,GA_full
000001044,SPIM,EHAM,20260216,09:12,3,0000802,48,true,2,"SPIM->OSDI | OSDI->EHAM",true,7.97,GA_full
000001094,EKCH,UMMS,20260216,16:14,1,0004526,24,true,1,"EKCH->UMMS",true,4.15,GA_full
000001099,SBBR,UMMS,20260216,11:14,1,0000688,48,true,3,"SBBR->VIDP | VIDP->OAKB | OAKB->UMMS",true,8.87,GA_full
000001024,SLLP,SUAA,20260216,10:14,5,0011740,24,true,2,"SLLP->SABE | SABE->SUAA",true,8.50,GA_full
000000897,SVMI,SCEL,20260216,10:15,2,0014047,24,true,2,"SVMI->SUAA | SUAA->SCEL",true,11.47,GA_full
000001023,OMDB,OPKC,20260216,18:16,1,0006822,24,true,2,"OMDB->OOMS | OOMS->OPKC",true,4.00,GA_full
000001032,SUAA,EKCH,20260216,11:18,1,0023491,48,true,2,"SUAA->OOMS | OOMS->EKCH",true,10.68,GA_full
000001018,SABE,OMDB,20260216,11:23,1,0031447,48,true,1,"SABE->OMDB",true,1.93,GA_full
000001034,SKBO,EBCI,20260216,09:23,4,0026781,48,true,3,"SKBO->OERK | OERK->LATI | LATI->EBCI",true,7.82,GA_full
000001085,LKPR,OJAI,20260216,16:24,1,0010537,48,true,2,"LKPR->EDDI | EDDI->OJAI",true,7.50,GA_full
000001004,OSDI,OERK,20260216,17:25,1,0007521,24,true,2,"OSDI->OMDB | OMDB->OERK",true,5.28,GA_full
000001031,SEQM,EBCI,20260216,09:27,3,0015182,48,true,2,"SEQM->OYSN | OYSN->EBCI",true,11.52,GA_full
000001035,EBCI,LBSF,20260216,16:28,1,0013097,24,true,3,"EBCI->EHAM | EHAM->LOWW | LOWW->LBSF",true,5.05,GA_full
000001102,OJAI,SVMI,20260216,17:29,1,0015219,48,true,3,"OJAI->EDDI | EDDI->EKCH | EKCH->SVMI",true,11.12,GA_full
000001031,SGAS,EKCH,20260216,10:32,2,0032584,48,true,3,"SGAS->OMDB | OMDB->OJAI | OJAI->EKCH",true,8.92,GA_full
000001074,OERK,SVMI,20260216,17:33,1,0017838,48,true,1,"OERK->SVMI",true,12.27,GA_full
000000979,LATI,VIDP,20260216,16:35,1,0011786,48,true,1,"LATI->VIDP",true,11.87,GA_full
000000958,OYSN,SKBO,20260216,17:35,1,0005718,48,true,2,"OYSN->OSDI | OSDI->SKBO",true,13.07,GA_full
000001055,UBBB,OJAI,20260216,16:36,1,0019833,24,true,1,"UBBB->OJAI",true,3.97,GA_full
000001064,UMMS,OPKC,20260216,17:36,1,0004338,48,true,4,"UMMS->LDZA | LDZA->EBCI | EBCI->SVMI | SVMI->OPKC",true,11.13,GA_full
000001100,SBBR,OERK,20260216,11:37,1,0020072,48,true,3,"SBBR->SGAS | SGAS->OMDB | OMDB->OERK",true,5.08,GA_full
000001024,OMDB,SLLP,20260216,18:42,1,0008464,48,true,2,"OMDB->OOMS | OOMS->SLLP",true,11.52,GA_full
000000994,LDZA,LATI,20260216,16:43,1,0024390,24,true,3,"LDZA->EDDI | EDDI->LKPR | LKPR->LATI",true,4.93,GA_full
000001095,EKCH,SVMI,20260216,16:46,1,0001686,48,true,1,"EKCH->SVMI",true,7.28,GA_full
000001019,SABE,LOWW,20260216,11:47,1,0022735,48,true,3,"SABE->OMDB | OMDB->OERK | OERK->LOWW",true,6.82,GA_full
000001033,SUAA,OSDI,20260216,11:47,1,0015950,48,true,3,"SUAA->SGAS | SGAS->OMDB | OMDB->OSDI",true,4.98,GA_full
000000898,SVMI,LBSF,20260216,10:48,2,0021018,48,true,2,"SVMI->OOMS | OOMS->LBSF",true,8.85,GA_full
000001005,OSDI,SLLP,20260216,17:50,1,0028322,48,true,2,"OSDI->SBBR | SBBR->SLLP",true,11.33,GA_full
000001086,LKPR,SGAS,20260216,16:54,1,0027433,48,true,2,"LKPR->EHAM | EHAM->SGAS",true,9.48,GA_full
000001101,SBBR,SKBO,20260216,11:55,1,0010276,24,true,1,"SBBR->SKBO",true,3.72,GA_full
000001056,UBBB,SABE,20260216,16:56,1,0005354,48,true,1,"UBBB->SABE",true,12.63,GA_full
000000980,LATI,EKCH,20260216,16:59,1,0012755,24,true,2,"LATI->LBSF | LBSF->EKCH",true,3.55,GA_full
000001022,SABE,OOMS,20260216,12:00,1,0004580,48,true,1,"SABE->OOMS",true,1.70,GA_full
000001065,UMMS,OJAI,20260216,18:00,1,0023316,48,true,2,"UMMS->LDZA | LDZA->OJAI",true,8.27,GA_full
000001077,OERK,UMMS,20260216,18:02,1,0002853,48,true,1,"OERK->UMMS",true,6.13,GA_full
000001096,EKCH,UMMS,20260216,17:07,1,0007647,24,true,1,"EKCH->UMMS",true,3.27,GA_full
000001020,SABE,SKBO,20260216,12:08,1,0027341,24,true,2,"SABE->SLLP | SLLP->SKBO",true,7.10,GA_full
000001075,OERK,SEQM,20260216,18:09,1,0013119,48,true,2,"OERK->LDZA | LDZA->SEQM",true,12.62,GA_full
000001025,OMDB,LBSF,20260216,19:10,1,0016337,48,true,1,"OMDB->LBSF",true,6.98,GA_full
000001045,SPIM,LKPR,20260216,10:10,3,0032064,48,true,3,"SPIM->OSDI | OSDI->EHAM | EHAM->LKPR",true,8.18,GA_full
000000959,OYSN,OAKB,20260216,18:11,1,0029615,24,true,1,"OYSN->OAKB",true,5.83,GA_full
000001102,SBBR,SLLP,20260216,12:16,1,0010512,24,true,1,"SBBR->SLLP",true,5.25,GA_full
000001032,SEQM,OYSN,20260216,10:16,2,0019155,48,true,1,"SEQM->OYSN",true,3.78,GA_full
000001032,SGAS,EHAM,20260216,11:16,2,0007691,48,true,2,"SGAS->OMDB | OMDB->EHAM",true,6.27,GA_full
000001034,SUAA,SPIM,20260216,12:17,1,0029358,24,true,1,"SUAA->SPIM",true,7.60,GA_full
000001087,LKPR,UMMS,20260216,17:20,1,0014650,24,true,3,"LKPR->EDDI | EDDI->LKPR | LKPR->UMMS",true,5.98,GA_full
000001006,OSDI,SCEL,20260216,18:20,1,0013484,48,true,2,"OSDI->SGAS | SGAS->SCEL",true,11.83,GA_full
000001035,SKBO,OERK,20260216,10:20,4,0024828,48,true,1,"SKBO->OERK",true,5.62,GA_full
000001057,UBBB,SLLP,20260216,17:21,1,0014869,48,true,3,"UBBB->EKCH | EKCH->SVMI | SVMI->SLLP",true,14.92,GA_full
000001037,EBCI,OSDI,20260216,17:22,1,0024591,48,true,1,"EBCI->OSDI",true,5.83,GA_full
000000981,LATI,SBBR,20260216,17:22,1,0010391,48,true,1,"LATI->SBBR",true,8.28,GA_full
000001025,SLLP,LBSF,20260216,11:24,5,0019673,48,true,3,"SLLP->SPIM | SPIM->OSDI | OSDI->LBSF",true,6.27,GA_full
000000995,LDZA,EDDI,20260216,17:27,1,0005076,24,true,2,"LDZA->LOWW | LOWW->EDDI",true,4.18,GA_full
000001076,OERK,SVMI,20260216,18:28,1,0029861,48,true,1,"OERK->SVMI",true,11.35,GA_full
000000899,SVMI,LOWW,20260216,11:32,2,0000304,48,true,3,"SVMI->OOMS | OOMS->OMDB | OMDB->LOWW",true,7.57,GA_full
000001035,SUAA,SVMI,20260216,12:34,1,0003969,24,true,1,"SUAA->SVMI",true,7.42,GA_full
000001066,UMMS,SGAS,20260216,18:34,1,0028904,48,true,1,"UMMS->SGAS",true,10.00,GA_full
000001097,EKCH,OYSN,20260216,17:35,1,0024844,48,true,2,"EKCH->OJAI | OJAI->OYSN",true,11.32,GA_full
000001021,SABE,OOMS,20260216,12:39,1,0009735,48,true,1,"SABE->OOMS",true,1.05,GA_full
000001103,SBBR,LKPR,20260216,12:41,1,0015079,48,true,4,"SBBR->VIDP | VIDP->EDDI | EDDI->EHAM | EHAM->LKPR",true,10.02,GA_full
000001007,OSDI,VIDP,20260216,18:42,1,0029881,24,true,1,"OSDI->VIDP",true,9.05,GA_full
000000982,LATI,SUAA,20260216,17:46,1,0017232,48,true,1,"LATI->SUAA",true,10.23,GA_full
000001088,LKPR,OERK,20260216,17:52,1,0009767,48,true,1,"LKPR->OERK",true,7.00,GA_full
000001058,UBBB,SBBR,20260216,17:54,1,0021730,48,true,2,"UBBB->LDZA | LDZA->SBBR",true,12.95,GA_full
000001067,UMMS,SGAS,20260216,18:54,1,0030355,48,true,1,"UMMS->SGAS",true,9.67,GA_full
000001038,EBCI,UMMS,20260216,17:55,1,0021512,24,true,2,"EBCI->LATI | LATI->UMMS",true,8.37,GA_full
000001046,SPIM,UMMS,20260216,11:00,3,0023866,48,true,2,"SPIM->UBBB | UBBB->UMMS",true,6.35,GA_full
000001047,SPIM,SGAS,20260216,11:01,3,0022246,24,true,2,"SPIM->SLLP | SLLP->SGAS",true,7.57,GA_full
000001009,SCEL,SVMI,20260216,13:02,1,0027502,24,true,1,"SCEL->SVMI",true,5.87,GA_full
000001033,SGAS,SKBO,20260216,12:02,2,0024041,24,true,2,"SGAS->SBBR | SBBR->SKBO",true,8.67,GA_full
000001098,EKCH,SCEL,20260216,18:03,1,0001284,48,true,2,"EKCH->SLLP | SLLP->SCEL",true,12.52,GA_full
000001104,SBBR,OSDI,20260216,13:04,1,0030799,48,true,3,"SBBR->VIDP | VIDP->OAKB | OAKB->OSDI",true,7.47,GA_full
000001036,SUAA,SKBO,20260216,13:05,1,0030230,24,true,3,"SUAA->SABE | SABE->SLLP | SLLP->SKBO",true,6.15,GA_full
000000900,SVMI,EBCI,20260216,12:07,2,0023859,48,true,3,"SVMI->OAKB | OAKB->UBBB | UBBB->EBCI",true,9.00,GA_full
000001033,SEQM,SVMI,20260216,11:11,2,0016687,24,true,1,"SEQM->SVMI",true,8.98,GA_full
000001039,EBCI,SKBO,20260216,18:12,1,0015318,48,true,2,"EBCI->EHAM | EHAM->SKBO",true,8.82,GA_full
000000983,LATI,OPKC,20260216,18:16,1,0003605,48,true,2,"LATI->SVMI | SVMI->OPKC",true,9.47,GA_full
000001089,LKPR,OMDB,20260216,18:18,1,0020272,48,true,2,"LKPR->OERK | OERK->OMDB",true,9.05,GA_full
000001059,UBBB,SKBO,20260216,18:20,1,0019476,48,true,2,"UBBB->OSDI | OSDI->SKBO",true,11.32,GA_full
000001078,OERK,VIDP,20260216,19:21,1,0016608,24,true,1,"OERK->VIDP",true,7.40,GA_full
000001023,SABE,SUAA,20260216,13:21,1,0009003,24,true,1,"SABE->SUAA",true,1.80,GA_full
000001099,EKCH,LATI,20260216,18:27,1,0022461,24,true,3,"EKCH->LDZA | LDZA->LOWW | LOWW->LATI",true,6.90,GA_full
000001036,SKBO,LKPR,20260216,11:27,4,0008965,48,true,2,"SKBO->OPKC | OPKC->LKPR",true,11.88,GA_full
000001105,SBBR,OAKB,20260216,13:28,1,0014446,48,true,2,"SBBR->SGAS | SGAS->OAKB",true,7.18,GA_full
